Count,Word,Year,Length
1,australian,2019,10
1,augmentation,2019,12
1,auctioning,2019,10
1,attracts,2019,8
1,attracting,2019,10
1,attempts,2019,8
1,attached,2019,8
1,atomsone,2019,8
1,atoms,2019,5
1,atmosphere,2019,10
1,atm,2019,3
1,atlanta,2019,7
1,asused,2019,6
1,astounding,2019,10
1,assists,2019,7
1,assisting,2019,9
1,assistants,2019,10
1,assimilates,2019,11
1,assert,2019,6
1,aspires,2019,7
1,aspire,2019,6
1,aspirational,2019,12
1,aspect,2019,6
1,asneeded,2019,8
1,asking,2019,6
1,asiain,2019,6
1,asc,2019,3
1,arthritis,2019,9
1,arrive,2019,6
1,aroundtheclock,2019,14
1,arnold,2019,6
1,armed,2019,5
1,arithmetic,2019,10
1,arguably,2019,8
1,argentinean,2019,11
1,arena,2019,5
1,architectural,2019,13
1,aptsoft,2019,7
1,apprentice,2019,10
1,appraisals,2019,10
1,appraisal,2019,9
1,appointment,2019,11
1,appointed,2019,9
1,applicationsand,2019,15
1,appliance,2019,9
1,app,2019,3
1,apollo,2019,6
1,ap,2019,2
1,aols,2019,4
1,anyway,2019,6
1,any,2019,3
1,annuitylike,2019,11
1,annuity,2019,7
1,annoying,2019,8
1,announcements,2019,13
1,announce,2019,8
1,anemia,2019,6
1,anderegg,2019,8
1,analytic,2019,8
1,ams,2019,3
1,amplify,2019,7
1,amplifies,2019,9
1,ample,2019,5
1,amortizes,2019,9
1,amortize,2019,8
1,amid,2019,4
1,amending,2019,8
1,ambitionsto,2019,11
1,amazing,2019,7
1,amassed,2019,7
1,alzheimers,2019,10
1,altruism,2019,8
1,altogether,2019,10
1,alto,2019,4
1,alters,2019,6
1,alternatives,2019,12
1,alreadysubmitted,2019,16
1,aloft,2019,5
1,allied,2019,6
1,allen,2019,5
1,allegiance,2019,10
1,allege,2019,6
1,all,2019,3
1,aligns,2019,6
1,aligning,2019,8
1,algorithmics,2019,12
1,alfred,2019,6
1,alain,2019,5
1,al,2019,2
1,aiwatson,2019,8
1,airport,2019,7
1,airlinesa,2019,9
1,aipowered,2019,9
1,aim,2019,3
1,ailed,2019,5
1,aibased,2019,7
1,agronomic,2019,9
1,agreeing,2019,8
1,agree,2019,5
1,aggressiveness,2019,14
1,aggregating,2019,11
1,agenda,2019,6
1,afterhours,2019,10
1,affordably,2019,10
1,affordable,2019,10
1,affirmation,2019,11
1,affiliate,2019,9
1,aerospace,2019,9
1,advising,2019,8
1,advice,2019,6
1,advertisers,2019,11
1,adventurer,2019,10
1,adventure,2019,9
1,advantageously,2019,14
1,adult,2019,5
1,adrenaline,2019,10
1,adp,2019,3
1,adopts,2019,6
1,admiral,2019,7
1,administrativeother,2019,19
1,administrativebase,2019,18
1,adjusts,2019,7
1,adjunct,2019,7
1,adjourned,2019,9
1,addressable,2019,11
1,addnet,2019,6
1,adaptable,2019,9
1,acumen,2019,6
1,activitiesdeferral,2019,18
1,acquirer,2019,8
1,acoustic,2019,8
1,acorns,2019,6
1,acorn,2019,5
1,achievements,2019,12
1,achievable,2019,10
1,acer,2019,4
1,ace,2019,3
1,accurate,2019,8
1,accum,2019,5
1,accruing3,2019,9
1,accruing2,2019,9
1,accruable,2019,9
1,accountable,2019,11
1,accommodate,2019,11
1,accident,2019,8
1,accesses,2019,8
1,accepting,2019,9
1,acceptable,2019,10
1,accelerates,2019,11
1,academically,2019,12
1,abundance,2019,9
1,abovereferenced,2019,15
1,above,2019,5
1,abcs,2019,4
1,abb,2019,3
1,ab,2019,2
1,aacommercial,2019,12
1,aa,2019,2
1,9yearold,2019,8
1,9x,2019,2
1,93pts,2019,5
1,90s,2019,3
1,8x,2019,2
1,8inch,2019,5
1,89pts,2019,5
1,7year,2019,5
1,7billion,2019,8
1,79pts,2019,5
1,71x,2019,3
1,70x,2019,3
1,65pts,2019,5
1,64pts,2019,5
1,60000squarefoot,2019,15
1,5year,2019,5
1,5g,2019,2
1,55x,2019,3
1,54yrs,2019,5
1,53qubit,2019,7
1,4we,2019,3
1,48yrs,2019,5
1,44pts,2019,5
1,3year,2019,5
1,3unobservable,2019,13
1,3prices,2019,7
1,3kilometer,2019,10
1,3by,2019,3
1,387pts,2019,6
1,36pts,2019,5
1,35pts,2019,5
1,340megabyte,2019,11
1,331pts,2019,6
1,32nd,2019,4
1,30year,2019,6
1,30pts,2019,5
1,30day,2019,5
1,300mm,2019,5
1,2we,2019,3
1,2quoted,2019,7
1,2inputs,2019,7
1,2business,2019,9
1,29th,2019,4
1,28pts,2019,5
1,25percent,2019,9
1,24x,2019,3
1,24th,2019,4
1,23pts,2019,5
1,22percent,2019,9
1,20year,2019,6
1,2015is,2019,6
1,2008the,2019,7
1,2000more,2019,8
1,2000and,2019,7
1,1we,2019,3
1,1level,2019,6
1,1999with,2019,8
1,1999s,2019,5
1,1998s,2019,5
1,1970s,2019,5
1,1920s,2019,5
1,18month,2019,7
1,1800sec0330,2019,11
1,16billion,2019,9
1,15th,2019,4
1,15generating,2019,12
1,15d,2019,3
1,14pts,2019,5
1,148pts,2019,6
1,13th,2019,4
1,13pts,2019,5
1,13a,2019,3
1,12pts,2019,5
1,125pts,2019,6
1,11th,2019,4
1,10billion,2019,9
1,104th,2019,5
2009,company,2020,7
1887,percent,2020,7
1876,million,2020,7
1448,income,2020,6
1427,business,2020,8
1377,revenue,2020,7
1363,december,2020,8
1296,assets,2020,6
1243,services,2020,8
1230,financial,2020,9
1159,year,2020,4
1157,net,2020,3
1072,total,2020,5
1065,cash,2020,4
1064,currency,2020,8
1022,value,2020,5
985,financing,2020,9
959,global,2020,6
949,companys,2020,8
870,consolidated,2020,12
851,tax,2020,3
832,software,2020,8
754,plans,2020,5
720,billion,2020,7
716,plan,2020,4
678,benefit,2020,7
668,expense,2020,7
646,stock,2020,5
645,management,2020,10
630,cloud,2020,5
626,adjusted,2020,8
625,interest,2020,8
601,operating,2020,9
589,fair,2020,4
589,companies,2020,9
585,debt,2020,4
581,cost,2020,4
579,systems,2020,7
567,technology,2020,10
551,machines,2020,8
542,millions,2020,8
537,corporation,2020,11
533,statements,2020,10
524,rate,2020,4
517,international,2020,13
512,clients,2020,7
508,operations,2020,10
507,share,2020,5
504,information,2020,11
504,earnings,2020,8
500,years,2020,5
494,subsidiary,2020,10
494,primarily,2020,9
483,receivables,2020,11
482,changes,2020,7
475,new,2020,3
473,liabilities,2020,11
457,quarter,2020,7
455,increased,2020,9
455,including,2020,9
451,gross,2020,5
447,costs,2020,5
441,shares,2020,6
426,growth,2020,6
425,common,2020,6
423,margin,2020,6
423,increase,2020,8
420,pretax,2020,6
420,credit,2020,6
419,recognized,2020,10
414,ended,2020,5
412,based,2020,5
406,related,2020,7
401,certain,2020,7
399,reported,2020,8
398,change,2020,6
397,performance,2020,11
395,segment,2020,7
391,market,2020,6
390,accounting,2020,10
389,lease,2020,5
383,equity,2020,6
373,notes,2020,5
373,amounts,2020,7
369,securities,2020,10
367,period,2020,6
367,current,2020,7
362,recorded,2020,8
350,expected,2020,8
348,results,2020,7
344,foreign,2020,7
341,losses,2020,6
340,basis,2020,5
331,respectively,2020,12
327,service,2020,7
327,contracts,2020,9
323,prior,2020,5
321,profit,2020,6
318,deferred,2020,8
316,driven,2020,6
312,pension,2020,7
311,amount,2020,6
310,included,2020,8
307,investment,2020,10
307,instruments,2020,11
306,taxes,2020,5
306,client,2020,6
306,balance,2020,7
305,note,2020,4
297,following,2020,9
293,rates,2020,5
291,benefits,2020,8
289,statement,2020,9
288,products,2020,8
288,compared,2020,8
284,data,2020,4
281,decreased,2020,9
276,within,2020,6
276,include,2020,7
274,risk,2020,4
272,employees,2020,9
271,significant,2020,11
270,red,2020,3
269,future,2020,6
268,investments,2020,11
259,impact,2020,6
254,longterm,2020,8
254,equipment,2020,9
254,effective,2020,9
253,continuing,2020,10
252,price,2020,5
251,ibms,2020,4
251,hat,2020,3
248,estimates,2020,9
247,includes,2020,8
240,sales,2020,5
240,payments,2020,8
239,internal,2020,8
233,january,2020,7
232,segments,2020,8
232,compensation,2020,12
230,contract,2020,8
229,development,2020,11
229,approximately,2020,13
229,acquisition,2020,11
228,adjustments,2020,11
227,result,2020,6
227,discussion,2020,10
227,additional,2020,10
224,defined,2020,7
223,flow,2020,4
222,asset,2020,5
221,obligations,2020,11
220,using,2020,5
220,capital,2020,7
219,leases,2020,6
218,businesses,2020,10
217,hybrid,2020,6
216,transactions,2020,12
216,time,2020,4
215,table,2020,5
214,decrease,2020,8
213,points,2020,6
212,associated,2020,10
209,guidance,2020,8
209,exchange,2020,8
208,intangible,2020,10
206,versus,2020,6
206,external,2020,8
205,enterprise,2020,10
204,nongaap,2020,7
203,material,2020,8
200,markets,2020,7
199,flows,2020,5
197,acquired,2020,8
196,solutions,2020,9
196,portfolio,2020,9
196,estimated,2020,9
195,date,2020,4
194,purchase,2020,8
188,president,2020,9
187,actions,2020,7
186,postretirement,2020,14
186,level,2020,5
184,offset,2020,6
183,amortization,2020,12
182,security,2020,8
182,product,2020,7
180,position,2020,8
180,goodwill,2020,8
180,gains,2020,5
180,customers,2020,9
179,loss,2020,4
178,offerings,2020,9
178,acquisitions,2020,12
178,accounts,2020,8
176,lower,2020,5
176,derivative,2020,10
174,storage,2020,7
174,infrastructure,2020,14
173,activities,2020,10
172,sheet,2020,5
172,retirementrelated,2020,17
172,obligation,2020,10
171,industry,2020,8
171,first,2020,5
169,return,2020,6
169,reporting,2020,9
169,platform,2020,8
168,ai,2020,2
167,would,2020,5
166,stockholders,2020,12
166,general,2020,7
166,dollars,2020,7
166,assumptions,2020,11
166,arrangements,2020,12
165,support,2020,7
165,research,2020,8
165,effect,2020,6
163,property,2020,8
162,strong,2020,6
162,provided,2020,8
162,outstanding,2020,11
162,available,2020,9
161,annual,2020,6
159,hardware,2020,8
159,comprehensive,2020,13
158,number,2020,6
157,transaction,2020,11
156,nonpension,2020,10
156,cognitive,2020,9
155,values,2020,6
155,see,2020,3
154,reflect,2020,7
153,higher,2020,6
152,system,2020,6
151,generally,2020,9
150,partially,2020,9
149,report,2020,6
148,provide,2020,7
148,capabilities,2020,12
148,addition,2020,8
147,vice,2020,4
147,periodic,2020,8
145,weightedaverage,2020,15
144,less,2020,4
144,factors,2020,7
143,term,2020,4
143,employee,2020,8
142,excluding,2020,9
142,derivatives,2020,11
141,customer,2020,8
141,control,2020,7
140,yrtoyr,2020,6
139,upon,2020,4
139,provides,2020,8
139,application,2020,11
138,marketable,2020,10
137,made,2020,4
137,charges,2020,7
135,options,2020,7
135,applications,2020,12
134,senior,2020,6
134,allowance,2020,9
133,end,2020,3
132,pages,2020,5
131,workforce,2020,9
131,commercial,2020,10
130,retirement,2020,10
129,expenses,2020,8
128,residual,2020,8
128,items,2020,5
128,computing,2020,9
127,major,2020,5
127,hedges,2020,6
126,terms,2020,5
126,countries,2020,9
124,specific,2020,8
124,policies,2020,8
123,trust,2020,5
123,diluted,2020,7
123,continued,2020,9
123,adoption,2020,8
121,sale,2020,4
121,liability,2020,9
121,issued,2020,6
121,impairment,2020,10
121,equivalents,2020,11
121,across,2020,6
120,united,2020,6
120,ebusiness,2020,9
119,manage,2020,6
119,digital,2020,7
119,awards,2020,6
117,subsidiaries,2020,12
117,shortterm,2020,9
116,overall,2020,7
116,matters,2020,7
115,treasury,2020,8
115,technologies,2020,12
115,servers,2020,7
113,na,2020,2
113,board,2020,5
112,states,2020,6
112,pts,2020,3
112,potential,2020,9
111,outsourcing,2020,11
111,model,2020,5
111,method,2020,6
111,gainslosses,2020,11
110,world,2020,5
110,second,2020,6
110,plant,2020,5
109,public,2020,6
109,key,2020,3
109,hedging,2020,7
109,grew,2020,4
109,executive,2020,9
109,constant,2020,8
109,actual,2020,6
108,incomeloss,2020,10
108,help,2020,4
108,declined,2020,8
108,average,2020,7
107,periods,2020,7
107,contributions,2020,13
107,accumulated,2020,11
106,represents,2020,10
106,platforms,2020,9
106,participants,2020,12
106,part,2020,4
106,hedge,2020,5
106,direct,2020,6
106,could,2020,5
106,completed,2020,9
105,applicable,2020,10
104,selling,2020,7
104,required,2020,8
104,process,2020,7
104,paid,2020,4
104,delivery,2020,8
103,fixed,2020,5
103,discount,2020,8
102,whether,2020,7
102,subject,2020,7
102,strategy,2020,8
102,strategic,2020,9
102,retained,2020,8
102,remaining,2020,9
102,recognition,2020,11
102,dividends,2020,9
101,returns,2020,7
101,incurred,2020,8
101,chief,2020,5
100,refer,2020,5
100,real,2020,4
100,presents,2020,8
100,open,2020,4
100,integrated,2020,10
100,charge,2020,6
99,translation,2020,11
99,held,2020,4
99,consideration,2020,13
99,carrying,2020,8
98,standards,2020,9
98,presented,2020,9
97,receivable,2020,10
97,analysis,2020,8
97,amortized,2020,9
96,work,2020,4
96,presentation,2020,12
96,excess,2020,6
96,decline,2020,7
95,loans,2020,5
95,improved,2020,8
95,economic,2020,8
94,provision,2020,9
94,partners,2020,8
94,measured,2020,8
93,yeartoyear,2020,10
93,portion,2020,7
93,environment,2020,11
92,personal,2020,8
92,life,2020,4
92,group,2020,5
91,innovation,2020,10
89,stockbased,2020,10
89,programs,2020,8
89,nonoperating,2020,12
89,estimate,2020,8
89,commitments,2020,11
88,uses,2020,4
88,risks,2020,5
88,corporate,2020,9
87,build,2020,5
87,areas,2020,5
87,accordance,2020,10
86,units,2020,5
86,underlying,2020,10
86,two,2020,3
86,reflects,2020,8
86,officer,2020,7
86,many,2020,4
86,consulting,2020,10
86,agreement,2020,9
85,various,2020,7
85,requirements,2020,12
85,inc,2020,3
85,impacts,2020,7
85,except,2020,6
84,transition,2020,10
84,next,2020,4
84,make,2020,4
84,conditions,2020,10
83,qualified,2020,9
82,transformation,2020,14
82,noncurrent,2020,10
82,license,2020,7
82,environmental,2020,13
82,designated,2020,10
82,components,2020,10
82,chairman,2020,8
82,analytics,2020,9
82,activity,2020,8
82,access,2020,6
81,working,2020,7
81,unrealized,2020,10
81,eligible,2020,8
80,ongoing,2020,7
80,divested,2020,8
79,valuation,2020,9
79,power,2020,5
79,incomecost,2020,10
79,agreements,2020,10
79,accrued,2020,7
78,rental,2020,6
78,gain,2020,4
78,described,2020,9
78,computer,2020,8
78,capitalized,2020,11
78,actuarial,2020,9
77,program,2020,7
77,prices,2020,6
77,payment,2020,7
77,oem,2020,3
77,local,2020,5
77,funded,2020,6
77,follows,2020,7
77,experience,2020,10
77,consistent,2020,10
77,considered,2020,10
77,acquisitionrelated,2020,18
76,salestype,2020,9
76,loan,2020,4
76,gaap,2020,4
76,focus,2020,5
76,events,2020,6
76,continue,2020,8
75,requires,2020,8
75,free,2020,4
75,five,2020,4
75,finance,2020,7
75,dilution,2020,8
75,basic,2020,5
74,positions,2020,9
74,plus,2020,4
74,forward,2020,7
74,either,2020,6
73,swaps,2020,5
73,straightline,2020,12
73,resulted,2020,8
73,geographic,2020,10
73,contribution,2020,12
73,audit,2020,5
72,status,2020,6
72,purposes,2020,8
72,divestitures,2020,12
71,sga,2020,3
71,resources,2020,9
71,reflected,2020,9
71,existing,2020,8
71,directors,2020,9
71,assuming,2020,8
70,server,2020,6
70,resulting,2020,9
70,regarding,2020,9
70,processes,2020,9
70,network,2020,7
70,measure,2020,7
70,managements,2020,11
70,gbs,2020,3
70,effects,2020,7
69,standard,2020,8
69,ppp,2020,3
69,months,2020,6
69,maintenance,2020,11
69,government,2020,10
69,design,2020,6
68,worlds,2020,6
68,since,2020,5
68,principles,2020,10
68,prepaid,2020,7
68,manager,2020,7
68,integration,2020,11
68,gts,2020,3
68,granted,2020,7
68,expertise,2020,9
68,contractual,2020,11
67,signings,2020,8
67,reasonable,2020,10
67,private,2020,7
67,full,2020,4
66,third,2020,5
66,ip,2020,2
66,increases,2020,9
66,deliver,2020,7
66,arrangement,2020,11
65,internet,2020,8
65,intellectual,2020,12
65,engineering,2020,11
65,ability,2020,7
64,web,2020,3
64,state,2020,5
64,similar,2020,7
64,procedures,2020,10
64,leading,2020,7
64,exposure,2020,8
64,delivered,2020,9
64,call,2020,4
64,beginning,2020,9
63,typically,2020,9
63,reclassified,2020,12
63,received,2020,8
63,funding,2020,7
63,accounted,2020,9
62,sold,2020,4
62,range,2020,5
62,previously,2020,10
62,people,2020,6
62,minimum,2020,7
62,half,2020,4
62,form,2020,4
61,watson,2020,6
61,restricted,2020,10
61,realized,2020,8
61,purchases,2020,9
61,productivity,2020,12
61,past,2020,4
61,needs,2020,5
61,models,2020,6
61,managed,2020,7
61,liquidity,2020,9
61,lines,2020,5
61,investing,2020,9
61,expenditures,2020,12
61,component,2020,9
61,calculated,2020,10
60,require,2020,7
60,reform,2020,6
60,quarterly,2020,9
60,providing,2020,9
60,operational,2020,11
60,different,2020,9
60,circumstances,2020,13
60,borrowings,2020,10
60,asia,2020,4
59,way,2020,3
59,useful,2020,6
59,provisions,2020,10
59,linux,2020,5
59,high,2020,4
59,extent,2020,6
58,point,2020,5
58,opportunity,2020,11
58,last,2020,4
58,impacted,2020,8
58,generated,2020,9
58,funds,2020,5
58,depending,2020,9
58,applied,2020,7
57,leadership,2020,10
57,classified,2020,10
56,transfers,2020,9
56,shift,2020,5
56,repurchases,2020,11
56,represent,2020,9
56,present,2020,7
56,designed,2020,8
56,critical,2020,8
56,building,2020,8
56,approach,2020,8
56,administrative,2020,14
56,,2020,0
55,reportable,2020,10
55,processing,2020,10
55,pacific,2020,7
55,nature,2020,6
55,maturities,2020,10
55,inventory,2020,9
55,intercompany,2020,12
55,fund,2020,4
55,established,2020,11
55,course,2020,6
55,continues,2020,9
54,therefore,2020,9
54,source,2020,6
54,quantum,2020,7
54,outside,2020,7
54,middleware,2020,10
54,levels,2020,6
54,led,2020,3
54,improve,2020,7
54,focused,2020,7
54,court,2020,5
54,committed,2020,9
54,allocated,2020,9
54,accompanying,2020,12
53,worldwide,2020,9
53,unrecognized,2020,12
53,spending,2020,8
53,relationships,2020,13
53,purchased,2020,9
53,option,2020,6
53,need,2020,4
53,measurement,2020,11
53,disclosures,2020,11
53,determine,2020,9
53,create,2020,6
53,americas,2020,8
53,adjustment,2020,10
52,unit,2020,4
52,several,2020,7
52,sensitivity,2020,11
52,review,2020,6
52,responsibility,2020,14
52,recast,2020,6
52,meet,2020,4
52,marketing,2020,9
52,investors,2020,9
52,drive,2020,5
52,discontinued,2020,12
51,warranty,2020,8
51,uncertain,2020,9
51,reports,2020,7
51,reflecting,2020,10
51,reasonably,2020,10
51,percentage,2020,10
51,organizations,2020,13
51,order,2020,5
51,opportunities,2020,13
51,lives,2020,5
51,limited,2020,7
51,however,2020,7
51,even,2020,4
51,built,2020,5
51,arising,2020,7
51,among,2020,5
51,advanced,2020,8
51,adopted,2020,7
50,relating,2020,8
50,others,2020,6
50,mix,2020,3
50,july,2020,4
50,grant,2020,5
50,determination,2020,13
50,depreciation,2020,12
50,costscredits,2020,12
50,closing,2020,7
50,better,2020,6
50,become,2020,6
50,affecting,2020,9
49,today,2020,5
49,tables,2020,6
49,set,2020,3
49,section,2020,7
49,repurchase,2020,10
49,improvements,2020,12
49,health,2020,6
49,fourthquarter,2020,13
49,estate,2020,6
49,claims,2020,6
49,aggregate,2020,9
48,timing,2020,6
48,retention,2020,9
48,respect,2020,7
48,reduced,2020,7
48,reconciliation,2020,14
48,rebalancing,2020,11
48,ratio,2020,5
48,its,2020,3
48,invested,2020,8
48,greater,2020,7
48,complex,2020,7
48,audits,2020,6
47,yearend,2020,7
47,workloads,2020,9
47,settlements,2020,11
47,retired,2020,7
47,reduction,2020,9
47,partner,2020,7
47,independent,2020,11
47,important,2020,9
47,fiveyear,2020,8
47,determined,2020,10
47,conform,2020,7
47,anticipated,2020,11
46,york,2020,4
46,sundry,2020,6
46,right,2020,5
46,pbo,2020,3
46,patents,2020,7
46,owned,2020,5
46,largest,2020,7
46,industries,2020,10
46,dollar,2020,6
46,denominated,2020,11
46,accruals,2020,8
45,space,2020,5
45,reductions,2020,10
45,record,2020,6
45,policy,2020,6
45,missioncritical,2020,15
45,manufacturing,2020,13
45,insurance,2020,9
45,exercise,2020,8
45,discussed,2020,9
45,description,2020,11
45,declines,2020,8
45,commitment,2020,10
45,believes,2020,8
45,allowances,2020,10
45,affect,2020,6
45,address,2020,7
44,were,2020,4
44,transfer,2020,8
44,substantially,2020,13
44,skills,2020,6
44,sell,2020,4
44,proceeds,2020,8
44,primary,2020,7
44,microelectronics,2020,16
44,identified,2020,10
44,february,2020,8
44,effectiveness,2020,13
44,balances,2020,8
44,backlog,2020,7
44,attributable,2020,12
43,strategies,2020,10
43,pricing,2020,7
43,marketplace,2020,11
43,june,2020,4
43,invest,2020,6
43,flat,2020,4
43,disk,2020,4
43,competitive,2020,11
43,base,2020,4
43,automation,2020,10
42,volatility,2020,10
42,together,2020,8
42,supply,2020,6
42,reduce,2020,6
42,receive,2020,7
42,multiple,2020,8
42,leverage,2020,8
42,least,2020,5
42,initial,2020,7
42,hedged,2020,6
42,federal,2020,7
42,example,2020,7
42,demand,2020,6
42,days,2020,4
42,criteria,2020,8
42,considers,2020,9
42,connection,2020,10
42,andor,2020,5
41,variable,2020,8
41,scale,2020,5
41,run,2020,3
41,road,2020,4
41,rde,2020,3
41,maturity,2020,8
41,line,2020,4
41,helping,2020,7
41,environments,2020,12
41,develop,2020,7
41,custom,2020,6
41,contingencies,2020,13
41,combination,2020,11
40,variety,2020,7
40,taken,2020,5
40,shareholders,2020,12
40,practical,2020,9
40,march,2020,5
40,highly,2020,6
40,enterprises,2020,11
40,dividend,2020,8
40,determining,2020,11
40,canada,2020,6
40,accepted,2020,8
39,valued,2020,6
39,test,2020,4
39,secure,2020,6
39,rating,2020,6
39,provider,2020,8
39,possible,2020,8
39,measures,2020,8
39,maximum,2020,7
39,laws,2020,4
39,financings,2020,10
39,facilities,2020,10
39,equal,2020,5
39,entities,2020,8
39,entire,2020,6
39,eg,2020,2
39,early,2020,5
39,default,2020,7
39,collateral,2020,10
39,aoci,2020,4
39,announced,2020,9
39,allocation,2020,10
38,without,2020,7
38,view,2020,4
38,translated,2020,10
38,throughout,2020,10
38,testing,2020,7
38,stockholder,2020,11
38,settlement,2020,10
38,progress,2020,8
38,payable,2020,7
38,pay,2020,3
38,paper,2020,5
38,online,2020,6
38,nm,2020,2
38,networking,2020,10
38,issuances,2020,9
38,index,2020,5
38,historical,2020,10
38,goods,2020,5
38,going,2020,5
38,espp,2020,4
38,eps,2020,3
38,centers,2020,7
38,best,2020,4
38,america,2020,7
38,advertising,2020,11
37,technological,2020,13
37,shared,2020,6
37,sec,2020,3
37,principal,2020,9
37,preferred,2020,9
37,original,2020,8
37,occur,2020,5
37,matter,2020,6
37,likely,2020,6
37,leader,2020,6
37,knowledge,2020,9
37,involved,2020,8
37,healthcare,2020,10
37,flexibility,2020,11
37,extended,2020,8
37,every,2020,5
37,disclosure,2020,10
37,currencies,2020,10
37,charged,2020,7
37,billions,2020,8
36,unix,2020,4
36,traditional,2020,11
36,rights,2020,6
36,revenues,2020,8
36,reserves,2020,8
36,relative,2020,8
36,particular,2020,10
36,notional,2020,8
36,emea,2020,4
36,directly,2020,8
36,devices,2020,7
36,developed,2020,9
36,cumulative,2020,10
36,computed,2020,8
36,committee,2020,9
36,combined,2020,8
36,april,2020,5
36,allow,2020,5
36,account,2020,7
36,able,2020,4
36,401k,2020,4
35,structure,2020,9
35,single,2020,6
35,responsible,2020,11
35,records,2020,7
35,ranging,2020,7
35,probable,2020,8
35,principally,2020,11
35,noncontrolling,2020,14
35,legal,2020,5
35,judgment,2020,8
35,filed,2020,5
35,evidence,2020,8
35,decisions,2020,9
35,core,2020,4
35,computers,2020,9
35,believe,2020,7
35,availableforsale,2020,16
35,assessment,2020,10
35,assess,2020,6
35,amendments,2020,10
35,additionally,2020,12
35,act,2020,3
35,accelerate,2020,10
34,volumes,2020,7
34,via,2020,3
34,unallocated,2020,11
34,specified,2020,9
34,registered,2020,10
34,previous,2020,8
34,openshift,2020,9
34,internally,2020,10
34,intended,2020,8
34,intangibles,2020,11
34,identifiable,2020,12
34,highend,2020,7
34,good,2020,4
34,fully,2020,5
34,exposures,2020,9
34,expects,2020,7
34,evaluated,2020,9
34,currently,2020,9
34,becomes,2020,7
34,around,2020,6
33,variables,2020,9
33,thirdparty,2020,10
33,take,2020,4
33,ratings,2020,7
33,opinion,2020,7
33,labor,2020,5
33,innovative,2020,10
33,enables,2020,7
33,ecosystem,2020,9
33,distinct,2020,8
33,contributed,2020,11
33,consists,2020,8
33,condition,2020,9
33,challenges,2020,10
33,carryforwards,2020,13
33,armslength,2020,10
33,additions,2020,9
32,success,2020,7
32,speed,2020,5
32,sources,2020,7
32,smarter,2020,7
32,sfas,2020,4
32,rsus,2020,4
32,quality,2020,7
32,party,2020,5
32,offsetting,2020,10
32,objective,2020,9
32,materials,2020,9
32,job,2020,3
32,issues,2020,6
32,intelligent,2020,11
32,increasing,2020,10
32,given,2020,5
32,firm,2020,4
32,excluded,2020,8
32,event,2020,5
32,emerging,2020,8
32,element,2020,7
32,controls,2020,8
32,communications,2020,14
32,assumed,2020,7
32,age,2020,3
32,add,2020,3
31,ways,2020,4
31,underfunded,2020,11
31,transferred,2020,11
31,tools,2020,5
31,times,2020,5
31,structural,2020,10
31,respective,2020,10
31,relationship,2020,12
31,pcs,2020,3
31,october,2020,7
31,nearly,2020,6
31,meaningful,2020,10
31,margins,2020,7
31,making,2020,6
31,intelligence,2020,12
31,immaterial,2020,10
31,growing,2020,7
31,forwardlooking,2020,14
31,fasb,2020,4
31,excludes,2020,8
31,ending,2020,6
31,discounted,2020,10
31,differences,2020,11
31,covid19,2020,7
31,chapter,2020,7
31,center,2020,6
31,broad,2020,5
31,bonds,2020,5
31,back,2020,4
30,unique,2020,6
30,site,2020,4
30,separate,2020,8
30,selected,2020,8
30,reviewed,2020,8
30,performing,2020,10
30,partnership,2020,11
30,pandemic,2020,8
30,operate,2020,7
30,offbalance,2020,10
30,majority,2020,8
30,judgments,2020,9
30,japan,2020,5
30,interests,2020,9
30,integral,2020,8
30,generate,2020,8
30,foundation,2020,10
30,fluctuations,2020,12
30,fixedrate,2020,9
30,evaluating,2020,10
30,entered,2020,7
30,deep,2020,4
30,changing,2020,8
30,capacity,2020,8
30,appropriate,2020,11
30,alliance,2020,8
30,affected,2020,8
30,acquisitionsdivestitures,2020,24
29,traded,2020,6
29,summary,2020,7
29,subsequent,2020,10
29,sp,2020,2
29,reviews,2020,7
29,returned,2020,8
29,retail,2020,6
29,regular,2020,7
29,quoted,2020,6
29,psus,2020,4
29,proceedings,2020,11
29,performs,2020,8
29,map,2020,3
29,longer,2020,6
29,leveraging,2020,10
29,learning,2020,8
29,item,2020,4
29,insights,2020,8
29,innovations,2020,11
29,initiatives,2020,11
29,individual,2020,10
29,immediately,2020,11
29,globally,2020,8
29,fi,2020,2
29,ensure,2020,6
29,engagements,2020,11
29,enable,2020,6
29,efficiency,2020,10
29,comparison,2020,10
29,commission,2020,10
29,classes,2020,7
29,chain,2020,5
29,applying,2020,8
28,vary,2020,4
28,types,2020,5
28,trend,2020,5
28,transform,2020,9
28,trade,2020,5
28,thats,2020,5
28,solution,2020,8
28,retirees,2020,8
28,reserved,2020,8
28,representing,2020,12
28,periodically,2020,12
28,perform,2020,7
28,penalties,2020,9
28,office,2020,6
28,offering,2020,8
28,long,2020,4
28,improvement,2020,11
28,history,2020,7
28,final,2020,5
28,education,2020,9
28,cybersecurity,2020,13
28,culture,2020,7
28,contain,2020,7
28,clouds,2020,6
28,assumption,2020,10
28,assigned,2020,8
28,arise,2020,5
28,already,2020,7
28,alliances,2020,9
28,10k,2020,3
27,y2k,2020,3
27,vendor,2020,6
27,valuations,2020,10
27,tivoli,2020,6
27,termination,2020,11
27,taking,2020,6
27,signed,2020,6
27,september,2020,9
27,reserve,2020,7
